sale_id,order_id,sale_timestamp,product_id,quantity,staff_id
SALE-0013561,ORD-20251020-04541,20-10-2025 08:26,PROD-022,1,EMP-012
SALE-0013562,ORD-20251020-04541,20-10-2025 09:35,PROD-059,2,EMP-012
SALE-0013563,ORD-20251020-04541,20-10-2025 10:03,PROD-007,1,EMP-012
SALE-0013564,ORD-20251020-04542,20-10-2025 12:56,PROD-052,1,EMP-018
SALE-0013565,ORD-20251020-04542,20-10-2025 07:12,PROD-048,1,EMP-018
SALE-0013566,ORD-20251020-04542,20-10-2025 11:36,PROD-059,1,EMP-018
SALE-0013567,ORD-20251020-04543,20-10-2025 17:33,PROD-059,1,EMP-015
SALE-0013568,ORD-20251020-04543,20-10-2025 13:34,PROD-037,2,EMP-015
SALE-0013569,ORD-20251020-04543,20-10-2025 10:59,PROD-058,1,EMP-015
SALE-0013570,ORD-20251020-04543,20-10-2025 20:40,PROD-058,1,EMP-015
SALE-0013571,ORD-20251020-04543,20-10-2025 07:05,PROD-008,1,EMP-015
SALE-0013572,ORD-20251020-04544,20-10-2025 10:23,PROD-011,1,EMP-003
SALE-0013573,ORD-20251020-04545,20-10-2025 08:43,PROD-060,1,EMP-015
SALE-0013574,ORD-20251020-04545,20-10-2025 10:17,PROD-013,1,EMP-015
SALE-0013575,ORD-20251020-04545,20-10-2025 18:38,PROD-057,1,EMP-015
SALE-0013576,ORD-20251020-04546,20-10-2025 09:02,PROD-057,1,EMP-004
SALE-0013577,ORD-20251020-04546,20-10-2025 08:56,PROD-031,1,EMP-004
SALE-0013578,ORD-20251020-04546,20-10-2025 18:20,PROD-006,1,EMP-004
SALE-0013579,ORD-20251020-04547,20-10-2025 18:16,PROD-060,1,EMP-002
SALE-0013580,ORD-20251020-04548,20-10-2025 07:49,PROD-007,1,EMP-008
SALE-0013581,ORD-20251020-04548,20-10-2025 10:44,PROD-008,1,EMP-008
SALE-0013582,ORD-20251020-04548,20-10-2025 18:22,PROD-053,2,EMP-008
SALE-0013583,ORD-20251020-04549,20-10-2025 17:44,PROD-047,1,EMP-014
SALE-0013584,ORD-20251020-04549,20-10-2025 17:09,PROD-016,1,EMP-014
SALE-0013585,ORD-20251020-04549,20-10-2025 16:05,PROD-037,1,EMP-014
SALE-0013586,ORD-20251020-04550,20-10-2025 08:03,PROD-052,1,EMP-008
SALE-0013587,ORD-20251020-04550,20-10-2025 07:22,PROD-016,1,EMP-008
SALE-0013588,ORD-20251020-04551,20-10-2025 18:28,PROD-053,1,EMP-005
SALE-0013589,ORD-20251020-04551,20-10-2025 18:01,PROD-021,1,EMP-005
SALE-0013590,ORD-20251020-04552,20-10-2025 16:52,PROD-012,1,EMP-012
SALE-0013591,ORD-20251020-04552,20-10-2025 13:17,PROD-059,1,EMP-012
SALE-0013592,ORD-20251020-04552,20-10-2025 08:44,PROD-058,1,EMP-012
SALE-0013593,ORD-20251020-04552,20-10-2025 12:23,PROD-016,1,EMP-012
SALE-0013594,ORD-20251020-04552,20-10-2025 13:50,PROD-049,1,EMP-012
SALE-0013595,ORD-20251020-04553,20-10-2025 09:13,PROD-003,1,EMP-013
SALE-0013596,ORD-20251020-04553,20-10-2025 12:21,PROD-005,1,EMP-013
SALE-0013597,ORD-20251020-04553,20-10-2025 13:31,PROD-057,1,EMP-013
SALE-0013598,ORD-20251020-04554,20-10-2025 08:38,PROD-013,1,EMP-014
SALE-0013599,ORD-20251020-04554,20-10-2025 09:32,PROD-029,1,EMP-014
SALE-0013600,ORD-20251020-04555,20-10-2025 12:33,PROD-004,1,EMP-011
SALE-0013601,ORD-20251020-04555,20-10-2025 07:17,PROD-050,1,EMP-011
SALE-0013602,ORD-20251020-04556,20-10-2025 09:52,PROD-054,1,EMP-002
SALE-0013603,ORD-20251020-04556,20-10-2025 12:11,PROD-008,1,EMP-002
SALE-0013604,ORD-20251020-04557,20-10-2025 17:05,PROD-002,1,EMP-006
SALE-0013605,ORD-20251020-04557,20-10-2025 17:49,PROD-013,1,EMP-006
SALE-0013606,ORD-20251020-04557,20-10-2025 08:55,PROD-034,1,EMP-006
SALE-0013607,ORD-20251020-04557,20-10-2025 18:49,PROD-015,1,EMP-006
SALE-0013608,ORD-20251020-04557,20-10-2025 08:08,PROD-038,2,EMP-006
SALE-0013609,ORD-20251020-04558,20-10-2025 17:27,PROD-032,1,EMP-011
SALE-0013610,ORD-20251020-04559,20-10-2025 10:03,PROD-043,1,EMP-015
SALE-0013611,ORD-20251020-04559,20-10-2025 15:55,PROD-027,1,EMP-015
SALE-0013612,ORD-20251020-04560,20-10-2025 08:18,PROD-054,1,EMP-016
SALE-0013613,ORD-20251020-04560,20-10-2025 16:22,PROD-005,1,EMP-016
SALE-0013614,ORD-20251020-04560,20-10-2025 08:00,PROD-041,1,EMP-016
SALE-0013615,ORD-20251020-04560,20-10-2025 13:49,PROD-047,2,EMP-016
SALE-0013616,ORD-20251020-04560,20-10-2025 09:04,PROD-010,1,EMP-016
SALE-0013617,ORD-20251020-04561,20-10-2025 13:50,PROD-046,2,EMP-012
SALE-0013618,ORD-20251020-04561,20-10-2025 10:43,PROD-019,3,EMP-012
SALE-0013619,ORD-20251020-04561,20-10-2025 08:48,PROD-045,1,EMP-012
SALE-0013620,ORD-20251020-04562,20-10-2025 18:00,PROD-014,1,EMP-003
SALE-0013621,ORD-20251020-04562,20-10-2025 16:19,PROD-004,1,EMP-003
SALE-0013622,ORD-20251020-04563,20-10-2025 09:19,PROD-021,1,EMP-009
SALE-0013623,ORD-20251020-04564,20-10-2025 11:31,PROD-018,1,EMP-005
SALE-0013624,ORD-20251020-04564,20-10-2025 08:29,PROD-003,1,EMP-005
SALE-0013625,ORD-20251020-04564,20-10-2025 18:50,PROD-031,2,EMP-005
SALE-0013626,ORD-20251020-04564,20-10-2025 11:24,PROD-042,1,EMP-005
SALE-0013627,ORD-20251020-04565,20-10-2025 12:19,PROD-042,1,EMP-012
SALE-0013628,ORD-20251020-04565,20-10-2025 16:31,PROD-038,1,EMP-012
SALE-0013629,ORD-20251020-04565,20-10-2025 12:27,PROD-056,1,EMP-012
SALE-0013630,ORD-20251020-04566,20-10-2025 18:00,PROD-032,1,EMP-008
SALE-0013631,ORD-20251020-04567,20-10-2025 08:49,PROD-044,1,EMP-005
SALE-0013632,ORD-20251020-04567,20-10-2025 16:32,PROD-018,1,EMP-005
SALE-0013633,ORD-20251020-04567,20-10-2025 16:17,PROD-026,1,EMP-005
SALE-0013634,ORD-20251020-04567,20-10-2025 12:54,PROD-055,1,EMP-005
SALE-0013635,ORD-20251020-04568,20-10-2025 13:00,PROD-037,1,EMP-013
SALE-0013636,ORD-20251020-04568,20-10-2025 08:51,PROD-031,1,EMP-013
SALE-0013637,ORD-20251020-04568,20-10-2025 12:07,PROD-032,1,EMP-013
SALE-0013638,ORD-20251020-04569,20-10-2025 17:52,PROD-019,3,EMP-017
SALE-0013639,ORD-20251020-04569,20-10-2025 09:49,PROD-036,1,EMP-017
SALE-0013640,ORD-20251020-04569,20-10-2025 09:17,PROD-022,1,EMP-017
SALE-0013641,ORD-20251020-04570,20-10-2025 10:51,PROD-036,1,EMP-012
SALE-0013642,ORD-20251020-04571,20-10-2025 09:38,PROD-003,1,EMP-015
SALE-0013643,ORD-20251020-04571,20-10-2025 08:38,PROD-060,1,EMP-015
SALE-0013644,ORD-20251020-04571,20-10-2025 13:35,PROD-026,1,EMP-015
SALE-0013645,ORD-20251020-04571,20-10-2025 07:44,PROD-058,1,EMP-015
SALE-0013646,ORD-20251020-04571,20-10-2025 09:03,PROD-050,1,EMP-015
SALE-0013647,ORD-20251020-04572,20-10-2025 10:35,PROD-002,1,EMP-012
SALE-0013648,ORD-20251020-04573,20-10-2025 18:36,PROD-001,2,EMP-014
SALE-0013649,ORD-20251020-04573,20-10-2025 08:52,PROD-010,1,EMP-014
SALE-0013650,ORD-20251020-04573,20-10-2025 12:46,PROD-017,1,EMP-014
SALE-0013651,ORD-20251020-04573,20-10-2025 16:31,PROD-032,3,EMP-014
SALE-0013652,ORD-20251020-04573,20-10-2025 09:20,PROD-008,1,EMP-014
SALE-0013653,ORD-20251020-04574,20-10-2025 10:53,PROD-031,1,EMP-011
SALE-0013654,ORD-20251020-04575,20-10-2025 16:46,PROD-010,1,EMP-011
SALE-0013655,ORD-20251020-04575,20-10-2025 08:06,PROD-016,1,EMP-011
SALE-0013656,ORD-20251020-04576,20-10-2025 10:38,PROD-037,1,EMP-016
SALE-0013657,ORD-20251020-04576,20-10-2025 08:36,PROD-058,2,EMP-016
SALE-0013658,ORD-20251020-04577,20-10-2025 10:01,PROD-040,1,EMP-011
SALE-0013659,ORD-20251020-04577,20-10-2025 12:57,PROD-014,1,EMP-011
SALE-0013660,ORD-20251020-04577,20-10-2025 20:52,PROD-005,1,EMP-011
SALE-0013661,ORD-20251020-04577,20-10-2025 16:41,PROD-034,1,EMP-011
SALE-0013662,ORD-20251020-04577,20-10-2025 09:53,PROD-048,2,EMP-011
SALE-0013663,ORD-20251020-04578,20-10-2025 13:34,PROD-035,1,EMP-003
SALE-0013664,ORD-20251020-04578,20-10-2025 10:57,PROD-049,1,EMP-003
SALE-0013665,ORD-20251020-04578,20-10-2025 08:52,PROD-018,2,EMP-003
SALE-0013666,ORD-20251020-04578,20-10-2025 10:09,PROD-016,1,EMP-003
SALE-0013667,ORD-20251020-04578,20-10-2025 07:45,PROD-041,1,EMP-003
SALE-0013668,ORD-20251020-04579,20-10-2025 15:16,PROD-027,1,EMP-005
SALE-0013669,ORD-20251020-04579,20-10-2025 17:19,PROD-046,1,EMP-005
SALE-0013670,ORD-20251020-04579,20-10-2025 08:44,PROD-021,1,EMP-005
SALE-0013671,ORD-20251020-04579,20-10-2025 14:47,PROD-055,1,EMP-005
SALE-0013672,ORD-20251020-04580,20-10-2025 14:07,PROD-027,1,EMP-016
SALE-0013673,ORD-20251020-04580,20-10-2025 11:41,PROD-011,1,EMP-016
SALE-0013674,ORD-20251020-04580,20-10-2025 18:16,PROD-048,1,EMP-016
SALE-0013675,ORD-20251020-04581,20-10-2025 13:18,PROD-001,1,EMP-014
SALE-0013676,ORD-20251020-04581,20-10-2025 08:02,PROD-003,1,EMP-014
SALE-0013677,ORD-20251020-04581,20-10-2025 13:32,PROD-044,1,EMP-014
SALE-0013678,ORD-20251020-04581,20-10-2025 08:49,PROD-007,1,EMP-014
SALE-0013679,ORD-20251020-04581,20-10-2025 10:07,PROD-016,1,EMP-014
SALE-0013680,ORD-20251020-04582,20-10-2025 18:59,PROD-021,1,EMP-016
SALE-0013681,ORD-20251020-04582,20-10-2025 12:44,PROD-003,1,EMP-016
SALE-0013682,ORD-20251020-04582,20-10-2025 06:32,PROD-035,1,EMP-016
SALE-0013683,ORD-20251020-04582,20-10-2025 18:02,PROD-029,1,EMP-016
SALE-0013684,ORD-20251020-04582,20-10-2025 18:59,PROD-042,1,EMP-016
SALE-0013685,ORD-20251020-04583,20-10-2025 09:20,PROD-036,1,EMP-007
SALE-0013686,ORD-20251020-04583,20-10-2025 10:42,PROD-059,1,EMP-007
SALE-0013687,ORD-20251020-04583,20-10-2025 13:42,PROD-005,1,EMP-007
SALE-0013688,ORD-20251020-04583,20-10-2025 13:44,PROD-034,1,EMP-007
SALE-0013689,ORD-20251020-04583,20-10-2025 10:40,PROD-050,1,EMP-007
SALE-0013690,ORD-20251020-04584,20-10-2025 12:38,PROD-032,1,EMP-017
SALE-0013691,ORD-20251020-04585,20-10-2025 10:40,PROD-040,1,EMP-010
SALE-0013692,ORD-20251020-04585,20-10-2025 10:11,PROD-030,1,EMP-010
SALE-0013693,ORD-20251020-04586,20-10-2025 13:48,PROD-028,1,EMP-010
SALE-0013694,ORD-20251020-04586,20-10-2025 09:17,PROD-060,1,EMP-010
SALE-0013695,ORD-20251020-04586,20-10-2025 08:56,PROD-036,1,EMP-010
SALE-0013696,ORD-20251020-04587,20-10-2025 07:12,PROD-040,1,EMP-017
SALE-0013697,ORD-20251020-04587,20-10-2025 09:10,PROD-005,2,EMP-017
SALE-0013698,ORD-20251020-04588,20-10-2025 08:00,PROD-041,1,EMP-009
SALE-0013699,ORD-20251020-04588,20-10-2025 08:46,PROD-003,1,EMP-009
SALE-0013700,ORD-20251020-04589,20-10-2025 18:54,PROD-053,1,EMP-013
SALE-0013701,ORD-20251020-04589,20-10-2025 10:29,PROD-033,1,EMP-013
SALE-0013702,ORD-20251020-04590,20-10-2025 07:34,PROD-015,1,EMP-012
SALE-0013703,ORD-20251020-04590,20-10-2025 09:32,PROD-011,2,EMP-012
SALE-0013704,ORD-20251020-04590,20-10-2025 07:14,PROD-037,1,EMP-012
SALE-0013705,ORD-20251020-04590,20-10-2025 10:21,PROD-026,1,EMP-012
SALE-0013706,ORD-20251020-04590,20-10-2025 08:47,PROD-054,2,EMP-012
SALE-0013707,ORD-20251020-04591,20-10-2025 06:32,PROD-020,3,EMP-001
SALE-0013708,ORD-20251020-04591,20-10-2025 19:13,PROD-031,1,EMP-001
SALE-0013709,ORD-20251020-04591,20-10-2025 09:45,PROD-003,1,EMP-001
SALE-0013710,ORD-20251020-04591,20-10-2025 07:36,PROD-059,1,EMP-001
SALE-0013711,ORD-20251020-04591,20-10-2025 10:57,PROD-011,1,EMP-001
SALE-0013712,ORD-20251020-04592,20-10-2025 09:00,PROD-007,1,EMP-005
SALE-0013713,ORD-20251020-04592,20-10-2025 18:37,PROD-050,1,EMP-005
SALE-0013714,ORD-20251020-04592,20-10-2025 17:17,PROD-015,1,EMP-005
SALE-0013715,ORD-20251020-04592,20-10-2025 07:23,PROD-034,3,EMP-005
SALE-0013716,ORD-20251020-04593,20-10-2025 11:49,PROD-034,1,EMP-004
SALE-0013717,ORD-20251020-04594,20-10-2025 08:05,PROD-008,1,EMP-007
SALE-0013718,ORD-20251020-04594,20-10-2025 20:54,PROD-049,1,EMP-007
SALE-0013719,ORD-20251020-04594,20-10-2025 16:40,PROD-059,1,EMP-007
SALE-0013720,ORD-20251020-04594,20-10-2025 15:29,PROD-060,1,EMP-007
SALE-0013721,ORD-20251020-04594,20-10-2025 18:31,PROD-011,1,EMP-007
SALE-0013722,ORD-20251020-04595,20-10-2025 10:07,PROD-003,1,EMP-006
SALE-0013723,ORD-20251020-04595,20-10-2025 13:28,PROD-002,1,EMP-006
SALE-0013724,ORD-20251020-04595,20-10-2025 10:58,PROD-034,1,EMP-006
SALE-0013725,ORD-20251020-04595,20-10-2025 07:51,PROD-031,1,EMP-006
SALE-0013726,ORD-20251020-04596,20-10-2025 17:16,PROD-022,2,EMP-001
SALE-0013727,ORD-20251020-04596,20-10-2025 10:01,PROD-054,3,EMP-001
SALE-0013728,ORD-20251020-04596,20-10-2025 07:52,PROD-032,1,EMP-001
SALE-0013729,ORD-20251020-04596,20-10-2025 12:57,PROD-010,1,EMP-001
SALE-0013730,ORD-20251020-04596,20-10-2025 10:09,PROD-003,1,EMP-001
SALE-0013731,ORD-20251020-04597,20-10-2025 15:59,PROD-028,1,EMP-003
SALE-0013732,ORD-20251020-04597,20-10-2025 15:14,PROD-038,1,EMP-003
SALE-0013733,ORD-20251020-04598,20-10-2025 07:13,PROD-056,1,EMP-016
SALE-0013734,ORD-20251020-04598,20-10-2025 06:04,PROD-048,1,EMP-016
SALE-0013735,ORD-20251020-04598,20-10-2025 08:50,PROD-017,2,EMP-016
SALE-0013736,ORD-20251020-04598,20-10-2025 09:45,PROD-004,1,EMP-016
SALE-0013737,ORD-20251020-04599,20-10-2025 15:21,PROD-056,1,EMP-018
SALE-0013738,ORD-20251020-04600,20-10-2025 11:06,PROD-056,1,EMP-006
SALE-0013739,ORD-20251020-04600,20-10-2025 13:28,PROD-059,1,EMP-006
SALE-0013740,ORD-20251020-04601,20-10-2025 18:14,PROD-059,1,EMP-002
SALE-0013741,ORD-20251020-04602,20-10-2025 18:14,PROD-049,1,EMP-005
SALE-0013742,ORD-20251020-04602,20-10-2025 08:17,PROD-023,3,EMP-005
SALE-0013743,ORD-20251020-04603,20-10-2025 10:50,PROD-054,1,EMP-001
SALE-0013744,ORD-20251020-04603,20-10-2025 13:53,PROD-027,1,EMP-001
SALE-0013745,ORD-20251020-04603,20-10-2025 12:40,PROD-021,1,EMP-001
SALE-0013746,ORD-20251020-04603,20-10-2025 12:15,PROD-041,2,EMP-001
SALE-0013747,ORD-20251020-04604,20-10-2025 09:25,PROD-008,2,EMP-009
SALE-0013748,ORD-20251020-04605,20-10-2025 08:39,PROD-013,1,EMP-006
SALE-0013749,ORD-20251020-04605,20-10-2025 11:13,PROD-002,1,EMP-006
SALE-0013750,ORD-20251020-04605,20-10-2025 17:36,PROD-047,2,EMP-006
SALE-0013751,ORD-20251020-04606,20-10-2025 16:06,PROD-018,1,EMP-011
SALE-0013752,ORD-20251020-04606,20-10-2025 07:57,PROD-044,1,EMP-011
SALE-0013753,ORD-20251020-04606,20-10-2025 16:56,PROD-008,1,EMP-011
SALE-0013754,ORD-20251020-04607,20-10-2025 18:12,PROD-019,1,EMP-008
SALE-0013755,ORD-20251020-04607,20-10-2025 08:15,PROD-029,2,EMP-008
SALE-0013756,ORD-20251020-04607,20-10-2025 11:23,PROD-012,1,EMP-008
SALE-0013757,ORD-20251020-04608,20-10-2025 10:52,PROD-008,1,EMP-006
SALE-0013758,ORD-20251020-04608,20-10-2025 11:54,PROD-047,1,EMP-006
SALE-0013759,ORD-20251020-04608,20-10-2025 17:20,PROD-020,1,EMP-006
SALE-0013760,ORD-20251020-04608,20-10-2025 10:14,PROD-047,2,EMP-006
SALE-0013761,ORD-20251020-04608,20-10-2025 08:00,PROD-023,3,EMP-006
SALE-0013762,ORD-20251020-04609,20-10-2025 09:24,PROD-005,1,EMP-005
SALE-0013763,ORD-20251020-04609,20-10-2025 09:54,PROD-050,1,EMP-005
SALE-0013764,ORD-20251020-04609,20-10-2025 17:13,PROD-006,2,EMP-005
SALE-0013765,ORD-20251020-04609,20-10-2025 07:17,PROD-020,1,EMP-005
SALE-0013766,ORD-20251020-04610,20-10-2025 18:49,PROD-048,1,EMP-003
SALE-0013767,ORD-20251020-04611,20-10-2025 09:52,PROD-010,1,EMP-004
SALE-0013768,ORD-20251020-04612,20-10-2025 13:42,PROD-041,1,EMP-015
SALE-0013769,ORD-20251020-04612,20-10-2025 16:17,PROD-015,1,EMP-015
SALE-0013770,ORD-20251020-04612,20-10-2025 08:16,PROD-009,1,EMP-015
SALE-0013771,ORD-20251020-04612,20-10-2025 09:02,PROD-036,1,EMP-015
SALE-0013772,ORD-20251020-04613,20-10-2025 12:26,PROD-015,1,EMP-015
SALE-0013773,ORD-20251020-04613,20-10-2025 14:45,PROD-030,1,EMP-015
SALE-0013774,ORD-20251020-04613,20-10-2025 10:11,PROD-032,1,EMP-015
SALE-0013775,ORD-20251020-04613,20-10-2025 18:46,PROD-055,1,EMP-015
SALE-0013776,ORD-20251020-04613,20-10-2025 07:58,PROD-059,1,EMP-015
SALE-0013777,ORD-20251020-04614,20-10-2025 10:43,PROD-027,1,EMP-003
SALE-0013778,ORD-20251020-04614,20-10-2025 18:17,PROD-005,1,EMP-003
SALE-0013779,ORD-20251020-04615,20-10-2025 09:28,PROD-041,1,EMP-013
SALE-0013780,ORD-20251020-04615,20-10-2025 10:42,PROD-010,3,EMP-013
SALE-0013781,ORD-20251020-04615,20-10-2025 11:30,PROD-053,1,EMP-013
SALE-0013782,ORD-20251020-04616,20-10-2025 12:12,PROD-032,1,EMP-009
SALE-0013783,ORD-20251020-04616,20-10-2025 09:48,PROD-050,1,EMP-009
SALE-0013784,ORD-20251020-04616,20-10-2025 07:17,PROD-050,1,EMP-009
SALE-0013785,ORD-20251020-04616,20-10-2025 08:50,PROD-023,1,EMP-009
SALE-0013786,ORD-20251020-04617,20-10-2025 08:36,PROD-031,3,EMP-015
SALE-0013787,ORD-20251020-04617,20-10-2025 13:20,PROD-011,1,EMP-015
SALE-0013788,ORD-20251020-04618,20-10-2025 20:54,PROD-039,1,EMP-010
SALE-0013789,ORD-20251020-04618,20-10-2025 09:56,PROD-049,1,EMP-010
SALE-0013790,ORD-20251020-04618,20-10-2025 19:59,PROD-055,1,EMP-010
SALE-0013791,ORD-20251020-04618,20-10-2025 09:06,PROD-050,1,EMP-010
SALE-0013792,ORD-20251020-04618,20-10-2025 09:09,PROD-017,1,EMP-010
SALE-0013793,ORD-20251020-04619,20-10-2025 07:28,PROD-016,3,EMP-006
SALE-0013794,ORD-20251020-04619,20-10-2025 08:20,PROD-034,1,EMP-006
SALE-0013795,ORD-20251020-04619,20-10-2025 08:14,PROD-055,1,EMP-006
SALE-0013796,ORD-20251020-04619,20-10-2025 18:31,PROD-037,1,EMP-006
SALE-0013797,ORD-20251020-04619,20-10-2025 09:58,PROD-044,1,EMP-006
SALE-0013798,ORD-20251020-04620,20-10-2025 17:38,PROD-047,1,EMP-008
SALE-0013799,ORD-20251020-04620,20-10-2025 11:38,PROD-022,1,EMP-008
SALE-0013800,ORD-20251020-04620,20-10-2025 11:49,PROD-059,1,EMP-008
SALE-0013801,ORD-20251020-04620,20-10-2025 06:18,PROD-052,1,EMP-008
SALE-0013802,ORD-20251020-04620,20-10-2025 13:31,PROD-028,1,EMP-008
SALE-0013803,ORD-20251020-04621,20-10-2025 12:46,PROD-031,1,EMP-009
SALE-0013804,ORD-20251020-04621,20-10-2025 17:08,PROD-053,1,EMP-009
SALE-0013805,ORD-20251020-04621,20-10-2025 16:35,PROD-017,1,EMP-009
SALE-0013806,ORD-20251020-04621,20-10-2025 18:01,PROD-020,1,EMP-009
SALE-0013807,ORD-20251020-04621,20-10-2025 09:23,PROD-008,1,EMP-009
SALE-0013808,ORD-20251020-04622,20-10-2025 09:39,PROD-049,1,EMP-005
SALE-0013809,ORD-20251020-04622,20-10-2025 09:18,PROD-058,2,EMP-005
SALE-0013810,ORD-20251020-04622,20-10-2025 12:30,PROD-001,1,EMP-005
SALE-0013811,ORD-20251020-04622,20-10-2025 18:55,PROD-050,1,EMP-005
SALE-0013812,ORD-20251020-04623,20-10-2025 07:59,PROD-010,1,EMP-006
SALE-0013813,ORD-20251020-04623,20-10-2025 11:12,PROD-020,1,EMP-006
SALE-0013814,ORD-20251020-04623,20-10-2025 10:45,PROD-023,1,EMP-006
SALE-0013815,ORD-20251020-04624,20-10-2025 15:56,PROD-051,1,EMP-015
SALE-0013816,ORD-20251020-04625,20-10-2025 12:45,PROD-021,1,EMP-017
SALE-0013817,ORD-20251020-04625,20-10-2025 07:07,PROD-056,1,EMP-017
SALE-0013818,ORD-20251020-04625,20-10-2025 09:34,PROD-029,1,EMP-017
SALE-0013819,ORD-20251020-04626,20-10-2025 06:18,PROD-014,1,EMP-015
SALE-0013820,ORD-20251020-04626,20-10-2025 17:15,PROD-004,1,EMP-015
SALE-0013821,ORD-20251020-04627,20-10-2025 08:32,PROD-037,1,EMP-008
SALE-0013822,ORD-20251020-04628,20-10-2025 10:55,PROD-054,1,EMP-011
SALE-0013823,ORD-20251020-04628,20-10-2025 13:25,PROD-054,2,EMP-011
SALE-0013824,ORD-20251020-04629,20-10-2025 15:08,PROD-012,2,EMP-016
SALE-0013825,ORD-20251020-04629,20-10-2025 07:52,PROD-006,1,EMP-016
SALE-0013826,ORD-20251020-04629,20-10-2025 09:38,PROD-051,1,EMP-016
SALE-0013827,ORD-20251020-04629,20-10-2025 08:47,PROD-036,1,EMP-016
SALE-0013828,ORD-20251020-04629,20-10-2025 09:20,PROD-004,1,EMP-016
SALE-0013829,ORD-20251020-04630,20-10-2025 10:49,PROD-033,1,EMP-015
SALE-0013830,ORD-20251020-04630,20-10-2025 07:38,PROD-011,1,EMP-015
SALE-0013831,ORD-20251020-04631,20-10-2025 18:05,PROD-042,2,EMP-004
SALE-0013832,ORD-20251020-04631,20-10-2025 16:10,PROD-004,1,EMP-004
SALE-0013833,ORD-20251020-04631,20-10-2025 13:19,PROD-054,1,EMP-004
SALE-0013834,ORD-20251020-04632,20-10-2025 17:24,PROD-035,1,EMP-013
SALE-0013835,ORD-20251020-04632,20-10-2025 13:46,PROD-041,1,EMP-013
SALE-0013836,ORD-20251020-04633,20-10-2025 08:17,PROD-006,1,EMP-001
SALE-0013837,ORD-20251020-04633,20-10-2025 08:50,PROD-034,1,EMP-001
SALE-0013838,ORD-20251020-04633,20-10-2025 11:31,PROD-054,1,EMP-001
SALE-0013839,ORD-20251020-04633,20-10-2025 09:03,PROD-054,1,EMP-001
SALE-0013840,ORD-20251020-04634,20-10-2025 16:59,PROD-012,1,EMP-014
SALE-0013841,ORD-20251020-04635,20-10-2025 07:17,PROD-042,1,EMP-012
SALE-0013842,ORD-20251020-04635,20-10-2025 17:23,PROD-006,1,EMP-012
SALE-0013843,ORD-20251020-04635,20-10-2025 12:59,PROD-019,1,EMP-012
SALE-0013844,ORD-20251020-04635,20-10-2025 11:35,PROD-010,1,EMP-012
SALE-0013845,ORD-20251020-04635,20-10-2025 16:56,PROD-046,1,EMP-012
SALE-0013846,ORD-20251020-04636,20-10-2025 12:02,PROD-023,1,EMP-018
SALE-0013847,ORD-20251020-04637,20-10-2025 13:01,PROD-048,1,EMP-016
SALE-0013848,ORD-20251020-04638,20-10-2025 18:56,PROD-025,1,EMP-009
SALE-0013849,ORD-20251020-04638,20-10-2025 19:49,PROD-018,1,EMP-009
SALE-0013850,ORD-20251020-04638,20-10-2025 10:38,PROD-037,1,EMP-009
SALE-0013851,ORD-20251020-04638,20-10-2025 16:49,PROD-053,1,EMP-009
SALE-0013852,ORD-20251020-04639,20-10-2025 17:00,PROD-033,1,EMP-007
SALE-0013853,ORD-20251020-04639,20-10-2025 09:08,PROD-051,1,EMP-007
SALE-0013854,ORD-20251020-04640,20-10-2025 18:55,PROD-048,1,EMP-006
SALE-0013855,ORD-20251020-04640,20-10-2025 10:47,PROD-007,2,EMP-006
SALE-0013856,ORD-20251020-04641,20-10-2025 16:34,PROD-042,1,EMP-012
SALE-0013857,ORD-20251020-04641,20-10-2025 10:38,PROD-053,1,EMP-012
SALE-0013858,ORD-20251020-04641,20-10-2025 18:37,PROD-021,1,EMP-012
SALE-0013859,ORD-20251020-04641,20-10-2025 09:08,PROD-029,1,EMP-012
SALE-0013860,ORD-20251020-04641,20-10-2025 08:21,PROD-028,1,EMP-012
SALE-0013861,ORD-20251020-04642,20-10-2025 08:32,PROD-017,1,EMP-009
SALE-0013862,ORD-20251020-04642,20-10-2025 10:26,PROD-037,2,EMP-009
SALE-0013863,ORD-20251020-04642,20-10-2025 07:19,PROD-049,1,EMP-009
SALE-0013864,ORD-20251020-04642,20-10-2025 16:55,PROD-002,1,EMP-009
SALE-0013865,ORD-20251020-04642,20-10-2025 09:44,PROD-031,1,EMP-009
SALE-0013866,ORD-20251020-04643,20-10-2025 17:42,PROD-047,1,EMP-001
SALE-0013867,ORD-20251020-04643,20-10-2025 11:08,PROD-004,1,EMP-001
SALE-0013868,ORD-20251020-04643,20-10-2025 12:12,PROD-055,1,EMP-001
SALE-0013869,ORD-20251020-04643,20-10-2025 07:07,PROD-058,1,EMP-001
SALE-0013870,ORD-20251020-04643,20-10-2025 07:15,PROD-031,1,EMP-001
SALE-0013871,ORD-20251020-04644,20-10-2025 07:52,PROD-042,3,EMP-007
SALE-0013872,ORD-20251020-04645,20-10-2025 07:06,PROD-036,2,EMP-001
SALE-0013873,ORD-20251020-04646,20-10-2025 09:22,PROD-034,1,EMP-016
SALE-0013874,ORD-20251020-04646,20-10-2025 07:29,PROD-049,1,EMP-016
SALE-0013875,ORD-20251020-04646,20-10-2025 07:18,PROD-013,1,EMP-016
SALE-0013876,ORD-20251020-04646,20-10-2025 09:51,PROD-059,1,EMP-016
SALE-0013877,ORD-20251021-04647,21-10-2025 07:46,PROD-058,1,EMP-013
